claim_id,project_id,precise_proposition,effect_family,mechanism,option_subtype,originator,recipient,intended_beneficiary_status,event_period,claim_direction,outcome_status,attribution_strength,value_status,boundary_recipient,boundary_org,boundary_sector,boundary_geography,boundary_chain,compensation,intent,timing,direction,beneficiaries,cost_bearers,access_barriers,evidence_sufficiency,source_quality,independence,coverage,time_lag,contrary_evidence,reviewer_confidence,commercial_reuse,fifth_sector_role,review_status,publication_status,notes,claim_type,method_ids,generating_intervention,fifth_sector_contribution,contracting_role,tie_change,option_state,option_holder,exercise_access,prediction,rival_explanations,disconfirming_evidence,observation_window,source_review_state,value_basis,value_review_status,permission_status,rights_status,consent_status,causal_assumptions,codebook_version,review_batch
C-R3-025,P08-LIVDCI,LCR digital and creative skills gaps and workforce needs identified,DIRECT,,,The Fifth Sector,Liverpool City Region,INTENDED,2024-07,BENEFICIAL,REPORTED,DESCRIPTIVE,NON_MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,LCR digital and creative businesses,,,Sufficient from skills analysis,primary,UNKNOWN,COMPLETE,SHORT_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Skills gaps and workforce needs identified; contextual finding,METHOD_OUTPUT,M-R3-015,Cluster mapping commission,Skills analysis delivered,UNKNOWN,,,,,,,2024-07,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Skills analysis from workforce data,1.3-candidate,R3-BATCH-C,
C-R3-026,P08-LIVDCI,Proposal for LCR cluster mapping commission designed with methodology and experience framing,DIRECT,,,The Fifth Sector,Liverpool City Region,INTENDED,2024-01,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Liverpool City Region,,,Sufficient from proposal document,primary,UNKNOWN,COMPLETE,SHORT_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER,REVIEWED,INTERNAL_ONLY,Proposal is distinct from final report; R2-T02 tested proposal vs delivery separation; proposal accepted and commission delivered,METHOD_OUTPUT,M-R3-016,Proposal design,Proposal designed and accepted,UNKNOWN,,,,,,,2024-01,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Proposal accepted by client,1.3-candidate,R3-BATCH-C,
C-R3-027,P09-CDEC,ICT and creative industries convergence documented as existing contextual trend in 2012,CONTEXTUAL,,,Iain Bennett,CDEC,INTENDED,2012-04,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,INTENDED,ACROSS_ORG,ACROSS_SECTOR,NATIONAL,WITHIN_CHAIN,UNKNOWN,RETROSPECTIVE,REALISED,BENEFICIAL,ICT and creative industries,,,Sufficient from challenges paper,primary,UNKNOWN,COMPLETE,LONG_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,ADVISOR,REVIEWED,INTERNAL_ONLY,Paper documents existing convergence trends; R2-T03 tested contextual vs hypothesis; primary classification is REPORTED for contextual content; proposed mechanism is separate DESIGN claim; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; ICT/creative convergence is a contextual trend observation; not a method output; /deepthink flag,CONTEXT,M-R3-017,Challenges analysis,Advisory analysis of convergence trends,UNKNOWN,,,,,,,2012-04,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Documents existing trends not creates them,1.3-candidate,R3-BATCH-C,
C-R3-028,P09-CDEC,Cross-sector mechanism proposed to accelerate ICT-creative convergence through CDEC,OPTION,EXPAND,,Iain Bennett,CDEC,INTENDED,UNKNOWN,BENEFICIAL,HYPOTHESIS,NOT_ASSESSED,NOT_APPLICABLE,INTENDED,ACROSS_ORG,ACROSS_SECTOR,NATIONAL,WITHIN_CHAIN,UNKNOWN,DESIGNED_IN,FORECAST,BENEFICIAL,ICT and creative industries,,,Proposed not implemented,primary,UNKNOWN,COMPLETE,LONG_LAG,NONE_FOUND_IN_REVIEW,LOW,INTERNAL_ONLY,ADVISOR,REVIEWED,INTERNAL_ONLY,Proposed mechanism is separate from contextual finding; R2-T03 contextual-vs-hypothesis rule applied; CDEC became Digital Catapult; option held by CDEC not Fifth Sector,DESIGN,M-R3-017,Challenges analysis,Designed cross-sector mechanism proposal,UNKNOWN,,PROPOSED,CDEC,UNKNOWN,CDEC would accelerate convergence,Market forces already driving convergence,No implementation evidence,UNKNOWN,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Proposed mechanism requires implementation to create effects,1.3-candidate,R3-BATCH-C
C-R3-029,P10-KIRK,Kirklees creative economy mapped across three cycles (2022 2024 2026) with expanding scope and data depth,DIRECT,,,The Fifth Sector,Kirklees Council,INTENDED,2022-2026,BENEFICIAL,REPORTED,DESCRIPTIVE,NON_MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Sufficient from three reports,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;EVALUATOR,REVIEWED,INTERNAL_ONLY,Three-cycle mapping with expanding scope: 2022 (8 tables) 2024 (19 tables) 2026 (21 tables); method evolution case study,METHOD_OUTPUT,M-R3-018,Creative economy mapping commission,Mapping delivered across three cycles,UNKNOWN,,,,,,,2022-2026,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Three-cycle method evolution,1.3-candidate,R3-BATCH-D,
C-R3-030,P10-KIRK,2024 report expanded data coverage from 2022 baseline with 11 additional tables and Beauhurst integration,CONTEXTUAL,,,The Fifth Sector,Kirklees Council,INTENDED,2024-09,BENEFICIAL,REPORTED,DESCRIPTIVE,NON_MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Sufficient from 2024 report,primary,UNKNOWN,COMPLETE,SHORT_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,2024 report doubled table count from 8 to 19; Beauhurst data integrated; significant analytical expansion; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; Kirklees 2024 data coverage — descriptive; codebook: sector baseline not method output; /wishful+ /deepthink flag,CONTEXT,M-R3-018,Creative economy mapping commission,2024 update delivered,UNKNOWN,,,,,,,2024-09,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Analytical expansion from 2022 baseline,1.3-candidate,R3-BATCH-D,
C-R3-031,P10-KIRK,2026 report shifted from mapping to economic impact assessment with GVA and FTE intensity analysis,CONTEXTUAL,,,The Fifth Sector,Kirklees Council,INTENDED,2026-05,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Sufficient from 2026 report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;EVALUATOR,REVIEWED,INTERNAL_ONLY,2026 title shift to economic impact; 608 paras 21 tables; GVA and FTE intensity analysis; freelance GVA recommendations; 2026 report in progress not yet accepted; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; Kirklees 2026 economic impact — descriptive; codebook: sector baseline not method output; /wishful+ /deepthink flag,CONTEXT,M-R3-018;M-R3-019,Creative economy mapping and impact assessment,2026 impact assessment delivered,UNKNOWN,,,,,,,2026-05,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Impact assessment from GVA and FTE data,1.3-candidate,R3-BATCH-D,
C-R3-032,P10-KIRK,Kirklees creative industries generate £250.9m GVA,CONTEXTUAL,,,The Fifth Sector,Kirklees Council,INTENDED,2026-05,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Sufficient from GVA analysis,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;EVALUATOR,REVIEWED,INTERNAL_ONLY,£250.9m GVA figure from 2024 report; R2-T04 tested this as measurement and visibility option value; modelled estimate not direct measurement; measurement creates visibility for policy decisions; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; Kirklees £250.9m GVA — sector baseline; codebook: sector baseline not method output; /wishful+ /deepthink flag,CONTEXT,M-R3-019,Economic impact assessment,GVA estimated from workforce and company data,UNKNOWN,,,,,,,2026-05,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,GVA modelled from workforce data,1.3-candidate,R3-BATCH-D,
C-R3-033,P10-KIRK,Measuring Kirklees creative industries GVA creates visibility and option value for Kirklees Council policy decisions — OPTION EXERCISED: Council has used findings in policy decisions,OPTION,EXPAND,,The Fifth Sector,Kirklees Council,INTENDED,UNKNOWN,BENEFICIAL,REPORTED,NOT_ASSESSED,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Evidence of policy use confirmed by Iain 2026-09-09,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;EVALUATOR,REVIEWED,INTERNAL_ONLY,R2-T04 tested this; measurement creates visibility by making sector legible to policy; option held by Kirklees Council; Iain confirmed 2026-09-09 that Council HAS USED £250.9m GVA and other findings in policy decisions; option_state upgraded from PROPOSED to EXERCISED; first exercised option in pilot; evidence_status upgraded from HYPOTHESIS to REPORTED; outcome_status upgraded from FORECAST to REALISED,DESIGN,M-R3-019,Economic impact assessment,Measurement creates option value by enabling policy decisions,UNKNOWN,,EXERCISED,COMMISSIONER,UNKNOWN,Council uses GVA figure to justify creative industries investment,Council does not use figure; figure has no policy impact,Evidence of policy use confirmed by Iain 2026-09-09,UNKNOWN,REVIEWED,VISIBILITY_OPTION_VALUE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Measurement creates visibility; OPTION EXERCISED — Council has used findings in policy decisions,1.3-candidate,R3-BATCH-D
C-R3-034,P10-KIRK,Voluntary arts sector mapped in Kirklees capturing activity often missed in SIC-based mapping,CONTEXTUAL,,,The Fifth Sector,Kirklees Council,INTENDED,2024-09,BENEFICIAL,REPORTED,DESCRIPTIVE,NON_MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,UNKNOWN,DESIGNED_IN,REALISED,BENEFICIAL,Voluntary arts sector,,,Sufficient from voluntary arts mapping,primary,UNKNOWN,COMPLETE,SHORT_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Voluntary arts mapping captures activity missed by SIC codes; methodological innovation to address classification gap; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; Kirklees voluntary arts — sector baseline; codebook: sector baseline not method output; /wishful+ /deepthink flag,CONTEXT,M-R3-020,Voluntary arts mapping,Voluntary arts sector mapped,UNKNOWN,,,,,,,2024-09,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Voluntary arts data supplements SIC-based mapping,1.3-candidate,R3-BATCH-D,
C-R3-035,P10-KIRK,2026 structured audit workflow (Markdown drafts deepthink blindspot consistency) applied to report production,DIRECT,,,The Fifth Sector,Kirklees Council,INTENDED,2026-05,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Kirklees Council,,,Sufficient from audit files,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;EVALUATOR,REVIEWED,INTERNAL_ONLY,2026 workflow shift from DOCX-only to Markdown + structured audits; potential feedback loop from project practice to toolkit design; effectiveness NOT_ESTABLISHED,METHOD_OUTPUT,M-R3-021,Structured audit workflow,Audit workflow applied to 2026 report,UNKNOWN,,,,,,,2026-05,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Workflow applied; effectiveness not yet evaluated,1.3-candidate,R3-BATCH-D,
C-R3-036,P36-DERBYCSR,Derby Culture Strategic Review RFQ issued by Derby City Council with £50K max budget and 7-month duration,DIRECT,,,Derby City Council,The Fifth Sector,INTENDED,2026-06,BENEFICIAL,REPORTED,NOT_ASSESSED,NOT_APPLICABLE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Derby City Council,,,Sufficient from RFQ document,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,HIGH,INTERNAL_ONLY,DESIGNER,REVIEWED,INTERNAL_ONLY,RFQ ENQ1304; Below Threshold Procurement; £50K max; 7 months; CDP required; strategic review of cultural infrastructure governance and investment model; QA FIX 2026-09-11: project_id reverted to empty — Derby Culture Strategic Review is NOT P23-DERBY (Screen Agency Feasibility); needs new project record; RESIDUAL UNCERTAINTY; QA FIX 2026-09-11: project_id set to P36-DERBYCSR (Derby Culture Strategic Review bid); NOT P23-DERBY (Screen Agency); option_state set to EXPIRED (unsuccessful bid),DESIGN,,,RFQ issued by buyer,,,EXPIRED,,,,,2026-06,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Buyer-issued RFQ,1.3-candidate,R3-T05,
C-R3-037,P36-DERBYCSR,Fifth Sector submitted £40K bid for Derby Culture Strategic Review with Foresight platform and 6-person team,DIRECT,,,The Fifth Sector,Derby City Council,INTENDED,2026-06,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,EXPIRED,ADVERSE,Derby City Council,,,Sufficient from response document,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,HIGH,INTERNAL_ONLY,DESIGNER;ADVISOR,REVIEWED,INTERNAL_ONLY,Fifth Sector bid £40K ex VAT; 62 days; 5 strands; Foresight platform; team: Bennett Bains Millington McCadden Freeman Barker; authored 2021 Masterplan; bid UNSUCCESSFUL; QA FIX 2026-09-11: project_id reverted to empty — Derby Culture Strategic Review is NOT P23-DERBY (Screen Agency Feasibility); needs new project record; RESIDUAL UNCERTAINTY; QA FIX 2026-09-11: project_id set to P36-DERBYCSR (Derby Culture Strategic Review bid); NOT P23-DERBY (Screen Agency); option_state set to EXPIRED (unsuccessful bid),BID_SUPPORT_DELIVERED,,,Bid submitted but unsuccessful,Submitted bid,UNKNOWN,EXPIRED,,,,,,2026-06,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Bid submitted at £40K,1.3-candidate,R3-T05
C-R3-038,P35-DERBYMAP,Fifth Sector authored Derby 2021 Cultural Masterplan Compact and Manifesto providing prior context for the review,CONTEXTUAL,DEMONSTRATION,,The Fifth Sector,Derby City Council,INTENDED,2021-2022,BENEFICIAL,REPORTED,DESCRIPTIVE,NON_MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Derby City Council,,,Sufficient from response document,primary,UNKNOWN,COMPLETE,LONG_LAG,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;ADVISOR,REVIEWED,INTERNAL_ONLY,Fifth Sector authored 2021 Masterplan Compact and Manifesto; prior work provides context but bid was still unsuccessful; prior work does not guarantee bid success; QA FIX 2026-09-11: project_id set to P23-DERBY (was empty); reclassified METHOD_OUTPUT→CONTEXT; Derby Masterplan authorship is prior context for P23-DERBY review; not a method output; /skin flag; QA FIX 2026-09-11: project_id corrected from P23-DERBY to P35-DERBYMAP (2021 Cultural Masterplan); NOT Screen Agency Feasibility; conflation error corrected,CONTEXT,,,2021 Masterplan authored,Prior work delivered,UNKNOWN,,PRE_EXISTING,,,,,2021-2022,REVIEWED,NONE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Prior work documented in response,1.3-candidate,R3-T05
C-G2-001,P11-ELFC,East London fashion sector contributes £1.4bn GVA and 36200 jobs to East London and Upper Lea Valley (2015 baseline),CONTEXTUAL,,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,2015,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,Fashion businesses,,,Sufficient from BRES and ABS data,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,"Baseline measurement of existing sector scale not intervention effect; GVA estimated using ABS productivity data adjusted for local productivity ratios; employment from BRES; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; sector baseline measurement not method output; codebook: ""A mapping report estimating regional GVA is CONTEXT with a descriptive estimate, not value created by the consultant""; /wishful+ /deepthink flag",CONTEXT,M-G2-001,Fashion cluster mapping commission,BRES and ABS-based GVA estimation,SUBCONTRACTOR,,,,,,,2015,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Modelled estimate from BRES employment data and ABS productivity ratios,1.3-candidate,G2-BATCH-A,
C-G2-002,P11-ELFC,East London fashion GVA grew 57% and employment grew 43% (10900 jobs) between 2010 and 2015 outpacing London overall (29% GVA 22% employment),CONTEXTUAL,,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,2010-2015,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,OBSERVED,REALISED,BENEFICIAL,Fashion businesses,,,Sufficient from BRES time series,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,"Pre-intervention growth trend measurement; not an effect of ELFC which was proposed after this period; manufacturing GVA grew 128% employment 94%; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; sector baseline measurement not method output; codebook: ""A mapping report estimating regional GVA is CONTEXT with a descriptive estimate, not value created by the consultant""; /wishful+ /deepthink flag; SPOT-CHECK 2026-09-11: 43% employment growth is derived (10900/25300 baseline) not explicitly stated in source; 22% London employment growth figure NOT FOUND in source — only 29% London GVA growth confirmed (line 427); /skin flag — unverified figure; QA VERIFIED 2026-09-11: 22% London employment figure confirmed in SRC-G2-003 Table 2 (London fashion employment grew 22% from 131300 to 159700); 43% East London employment growth confirmed in Table 3 (25300 to 36200); all figures verified against baseline spreadsheet and summary report",CONTEXT,M-G2-001,Fashion cluster mapping commission,BRES time series analysis,SUBCONTRACTOR,,,,,,,2010-2015,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,BRES time series comparison 2010 vs 2015,1.3-candidate,G2-BATCH-A,
C-G2-003,P11-ELFC,Physical clustering of fashion design production and service providers acts as amplifier for market signals making cluster members more productive competitive and creative,KNOWLEDGE,,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,UNKNOWN,BENEFICIAL,HYPOTHESIS,NOT_ASSESSED,NOT_APPLICABLE,UNINTENDED,ACROSS_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,UNCOMPENSATED,EMERGENT,FORECAST,BENEFICIAL,Fashion businesses,,,Hypothetical; cited from cluster theory literature and Hackney Walk observation,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,LOW,INTERNAL_ONLY,DESIGNER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,Knowledge spillover hypothesis from co-location; report cites this as theoretical basis not as measured outcome; GLA Economics note explicitly asks for evidence of spillover effects,DESIGN,M-G2-002,Cluster theory and case studies,Literature-based spillover hypothesis,SUBCONTRACTOR,,PROPOSED,COMMISSIONER,UNKNOWN,Clustering increases productivity,Cluster effects may be confounded by selection,Not tested empirically in this study,UNKNOWN,REVIEWED,THEORETICAL,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Cluster theory predicts knowledge spillovers from co-location,1.3-candidate,G2-BATCH-A
C-G2-004,P11-ELFC,Bringing together fashion and technology sectors will stimulate pull-through of innovations in digital manufacturing with wider applications in other sectors,PRODUCT,,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,UNKNOWN,BENEFICIAL,HYPOTHESIS,NOT_ASSESSED,MONETARY,UNINTENDED,ACROSS_ORG,ACROSS_SECTOR,WITHIN_AREA,ACROSS_CHAIN,UNCOMPENSATED,EMERGENT,FORECAST,BENEFICIAL,Fashion and tech businesses,,,Hypothetical; no evidence of realised cross-sector product spillover,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,LOW,INTERNAL_ONLY,DESIGNER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,Product spillover forecast; report proposes fashion-tech convergence but provides no evidence of realised cross-sector product spillovers; cites startups (Unmade Fitsme Vinaya) as examples but not as measured spillover effects,DESIGN,M-G2-002,Cluster theory and case studies,Cross-sector innovation hypothesis,SUBCONTRACTOR,,PROPOSED,COMMISSIONER,UNKNOWN,Digital manufacturing innovations will spillover to other sectors,Other sectors may develop independently,No evidence of realised spillover,UNKNOWN,REVIEWED,THEORETICAL,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Fashion-tech convergence may produce transferable innovations,1.3-candidate,G2-BATCH-A
C-G2-005,P11-ELFC,ELFC proposes four-stage gated investment sequence: pre-launch (to Apr 2018) then launch then LCF relocation (2021/22) then evaluation,OPTION,GATED_SEQUENCE,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,2017-2022,BENEFICIAL,HYPOTHESIS,NOT_ASSESSED,NOT_APPLICABLE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,FORECAST,BENEFICIAL,ELFC organisation; fashion businesses,,,Proposed sequence not implemented,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,Strategic option value via gated investment sequencing; report proposes phased approach with evaluation gate after 3 years; this is a DESIGN not an implemented sequence,DESIGN,M-G2-003,Action plan and scenario planning,Designed four-stage gated sequence,SUBCONTRACTOR,,PROPOSED,COMMISSIONER,UNKNOWN,Phased investment reduces risk and enables learning-based adaptation,Funding may not materialise; phases may not proceed,Sequence not implemented,UNKNOWN,REVIEWED,SCENARIO_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Gated sequencing enables learning-based investment decisions,1.3-candidate,G2-BATCH-A
C-G2-006,P11-ELFC,ELFC proposed as beacon project for Thames Estuary Production Corridor and hub for national fashion sector plan with spokes in other UK clusters,OPTION,VISIBILITY,,BOP Consulting / Iain Bennett,GLA / LCF / BFC / UKFT,INTENDED,UNKNOWN,BENEFICIAL,HYPOTHESIS,NOT_ASSESSED,NOT_APPLICABLE,UNINTENDED,ACROSS_ORG,ACROSS_SECTOR,BEYOND_AREA,ACROSS_CHAIN,UNCOMPENSATED,EMERGENT,FORECAST,BENEFICIAL,UK fashion and textile sector,,,Proposed visibility option not exercised,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,LOW,INTERNAL_ONLY,DESIGNER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,Visibility option value; report proposes ELFC as national hub-and-spoke model and beacon for Thames Estuary; this is a PROPOSED option not exercised; no evidence of national plan adoption,DESIGN,M-G2-003,Action plan and scenario planning,Proposed national hub-and-spoke visibility option,SUBCONTRACTOR,,PROPOSED,COMMISSIONER,UNKNOWN,ELFC visibility would attract national and international investment,National plan may not materialise; other hubs may compete,No evidence of national plan adoption,UNKNOWN,REVIEWED,SCENARIO_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,Visibility as cluster beacon attracts investment and talent,1.3-candidate,G2-BATCH-A
C-G2-007,P11-ELFC,Hackney has location quotient of 9.46 for design businesses indicating extreme concentration of design activity,CONTEXTUAL,,,BOP Consulting / Iain Bennett,GLA / LCF,INTENDED,2014,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,OBSERVED,REALISED,BENEFICIAL,Design businesses,,,Sufficient from BRES LQ analysis,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,HIGH,INTERNAL_ONLY,DESIGNER;DELIVERER;LEAD_CONSULTANT,REVIEWED,INTERNAL_ONLY,"Location quotient measurement; indicates design concentration in Hackney; contextual finding not an effect; supports cluster theory hypothesis; QA FIX 2026-09-11: Reclassified METHOD_OUTPUT→CONTEXT; sector baseline measurement not method output; codebook: ""A mapping report estimating regional GVA is CONTEXT with a descriptive estimate, not value created by the consultant""; /wishful+ /deepthink flag",CONTEXT,M-G2-001,Fashion cluster mapping commission,BRES location quotient analysis,SUBCONTRACTOR,,,,,,,2014,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,NOT_REQUESTED,UNKNOWN,UNKNOWN,BRES-based LQ calculation,1.3-candidate,G2-BATCH-A,
